EventDate,EventType,EventComment,County,TenantCity,TenantState,TenantZipCode,CaseType,CaseNumber,EvictedDate,SourceDate,Year,EvictionYear
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,74935,9/22/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,74936,9/22/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,74988,9/22/22,2/23/23,2023,2022
3/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,74976,9/22/22,3/23/23,2023,2022
1/3/23,Warrant of Restitution - Return of Service - Evicted,,Montgomery,Silver Spring,MD,20901,Tenant Holding Over,38984,9/26/22,1/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75042,9/27/22,2/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75014,9/29/22,1/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75004,10/3/22,1/23/23,2023,2022
1/19/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75013,10/3/22,1/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,74873,10/3/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49925,10/3/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75001,10/3/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75045,10/3/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,74989,10/4/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75044,10/4/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75055,10/4/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75010,10/5/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75011,10/5/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75009,10/5/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,48922,10/6/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,48923,10/6/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,48924,10/6/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,St. Helena,MD,21222,Failure to Pay Rent,75046,10/7/22,2/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75041,10/11/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49371,10/12/22,2/23/23,2023,2022
6/14/23,Warrant of Restitution - Return of Service - Evicted,,Anne Arundel,Pasadena,MD,21122,Failure to Pay Rent,43908,10/12/22,6/23/23,2023,2022
2/6/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75069,10/13/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75038,10/17/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75037,10/24/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75039,10/24/22,2/23/23,2023,2022
1/26/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75017,10/25/22,1/23/23,2023,2022
1/26/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75064,10/25/22,1/23/23,2023,2022
1/26/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75070,10/25/22,1/23/23,2023,2022
1/26/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75031,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75015,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75016,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75018,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75019,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75020,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75021,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75022,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75023,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75024,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75025,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75026,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75027,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75028,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75030,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75029,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75033,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75032,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75034,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75035,10/25/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75036,10/25/22,1/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75052,10/25/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21236,Failure to Pay Rent,75040,10/25/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75073,10/26/22,2/23/23,2023,2022
1/26/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75007,10/27/22,1/23/23,2023,2022
1/26/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75008,10/27/22,1/23/23,2023,2022
1/26/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75061,10/27/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75005,10/27/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75006,10/27/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75056,10/27/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75057,10/27/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75059,10/27/22,1/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75058,10/27/22,1/23/23,2023,2022
1/30/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75060,10/27/22,1/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49414,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49413,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49416,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49417,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49415,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49418,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49419,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49420,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49421,10/27/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49355,10/27/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49356,10/27/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49357,10/27/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49358,10/27/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75000,11/1/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,75065,11/1/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,75066,11/1/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,75067,11/1/22,2/23/23,2023,2022
1/30/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75012,11/2/22,1/23/23,2023,2022
1/30/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Middle River,MD,21220,Failure to Pay Rent,75077,11/2/22,1/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75074,11/2/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75075,11/2/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49437,11/2/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49439,11/2/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49438,11/2/22,2/23/23,2023,2022
1/27/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75068,11/3/22,1/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75003,11/3/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75088,11/3/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,49370,11/3/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49450,11/3/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,49451,11/3/22,2/23/23,2023,2022
5/15/23,Warrant of Restitution - Return of Service - Evicted,,Anne Arundel,Glen Burnie,MD,21060,Failure to Pay Rent,43914,11/3/22,5/23/23,2023,2022
5/15/23,Warrant of Restitution - Return of Service - Evicted,,Anne Arundel,Glen Burnie,MD,21060,Failure to Pay Rent,43913,11/3/22,5/23/23,2023,2022
5/15/23,Warrant of Restitution - Return of Service - Evicted,,Anne Arundel,Glen Burnie,MD,21060,Failure to Pay Rent,43915,11/3/22,5/23/23,2023,2022
6/5/23,Warrant of Restitution - Return of Service - Evicted,,Anne Arundel,Odenton,MD,21113,Failure to Pay Rent,43912,11/3/22,6/23/23,2023,2022
6/5/23,Warrant of Restitution - Return of Service - Evicted,,Anne Arundel,Pasadena,MD,21122,Failure to Pay Rent,43908,11/7/22,6/23/23,2023,2022
1/30/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21090,Failure to Pay Rent,75043,11/9/22,1/23/23,2023,2022
1/30/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75062,11/9/22,1/23/23,2023,2022
1/30/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21221,Failure to Pay Rent,75063,11/9/22,1/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49453,11/9/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,49463,11/9/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,49435,11/9/22,2/23/23,2023,2022
6/5/23,Warrant of Restitution - Return of Service - Evicted,,Anne Arundel,Laurel,MD,20724,Failure to Pay Rent,43916,11/9/22,6/23/23,2023,2022
6/5/23,Warrant of Restitution - Return of Service - Evicted,,Anne Arundel,Glen Burnie,MD,21061,Failure to Pay Rent,43917,11/9/22,6/23/23,2023,2022
1/12/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,75111,11/10/22,1/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,71064,11/10/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75053,11/10/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21222,Failure to Pay Rent,75108,11/10/22,2/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Middle River,MD,21220,Failure to Pay Rent,75072,11/14/22,1/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49368,11/14/22,2/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,49369,11/14/22,2/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,75110,11/15/22,1/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,75112,11/15/22,1/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,75113,11/15/22,1/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,75114,11/15/22,1/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Middle River,MD,21220,Failure to Pay Rent,75115,11/15/22,1/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,75116,11/15/22,1/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Middle River,MD,21220,Failure to Pay Rent,75117,11/15/22,1/23/23,2023,2022
1/17/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,75118,11/15/22,1/23/23,2023,2022
1/30/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75089,11/15/22,1/23/23,2023,2022
1/30/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Essex,MD,21221,Failure to Pay Rent,75090,11/15/22,1/23/23,2023,2022
2/9/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Dundalk,MD,21222,Failure to Pay Rent,75170,11/15/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,75134,11/15/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,75135,11/15/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,75136,11/15/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,75137,11/15/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Nottingham,MD,21236,Failure to Pay Rent,75138,11/15/22,2/23/23,2023,2022
2/15/23,Warrant of Restitution - Return of Service - Evicted,,Baltimore,Baltimore,MD,21236,Failure to Pay Rent,75076,11/16/22,2/23/23,2023,2022
